course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Fall2021
EEE141L,Electrical Circuits I Lab,1,D+,Fall2021
CSE331,Microprocessor Interfacing,3,C+,Fall2021
CSE299,Junior Design Project,1,A-,Spring2022
CSE331L,Microprocessor Interfacing Lab,1,D+,Spring2022
EEE111,Analog Electronics I,3,B-,Spring2022
EEE111L,Analog Electronics I Lab,1,B-,Spring2022
CSE425,Concepts of Programming Languages,3,C,Spring2022
CSE311L,Database Management Systems Lab,1,A-,Spring2022
CSE215,Programming Language II,3,C,Spring2022
HIS102,World Civilization,3,A,Summer2022
PSY101,Intro to Psychology,3,A,Summer2022
MGT489,Strategic Management,3,B,Summer2022
POL101,Intro to Political Science,3,C-,Fall2022
BUS173,Applied Statistics,3,B-,Fall2022
ENG103,Intermediate Composition,3,C+,Fall2022
ECO101,Intro to Microeconomics,3,D+,Fall2022
MGT368,Entrepreneurship,3,A,Spring2023
GEO205,Geography,3,D,Spring2023
ECO104,Intro to Macroeconomics,3,A-,Spring2023
MKT337,Promotional Management,3,C+,Spring2023
BUS251,Business Communication,3,B,Summer2023
FIN254,Intro to Financial Management,3,C-,Summer2023
ACT202,Intro to Managerial Accounting,3,B,Summer2023
ENG115,English Literature,3,C,Summer2023
BIO103,Biology I,3,C-,Summer2023
MKT382,International Marketing,3,A,Summer2023
