course_code,course_name,credits,grade,semester
MIS207,Management Information Systems,3,D+,Fall2019
PHI401,Ethics / Philosophy,3,C+,Fall2019
ANT101,Anthropology,3,B,Fall2019
MIS107,Introduction to Computers,3,C,Spring2020
HIS102,World Civilization,3,C-,Spring2020
MGT351,Human Resource Management,3,C-,Summer2020
ENG103,Intermediate Composition,3,B-,Summer2020
ECO101,Intro to Microeconomics,3,D+,Fall2020
ENG105,Advanced Composition,3,C-,Fall2020
INB372,International Business,3,B,Fall2020
MGT489,Strategic Management,3,B,Spring2021
PSY101,Intro to Psychology,3,C+,Spring2021
MGT360,Global Supply Chain,3,C+,Spring2021
MGT212,Principles of Management,3,D+,Summer2021
CHE101,Chemistry I,3,C-,Summer2021
MGT490,Project Management,3,D+,Summer2021
POL104,Political Science,3,B,Fall2021
CHE101L,Chemistry I Lab,1,F,Fall2021
FIN254,Intro to Financial Management,3,C,Spring2022
BUS135,Business Mathematics,3,C-,Spring2022
BEN205,Bengali Literature,3,B-,Spring2022
HIS103,History of South Asia,3,C-,Spring2022
SCM310,Supply Chain Management,3,C+,Spring2022
