course_code,course_name,credits,grade,semester
BUS135,Business Mathematics,3,A-,Spring2022
MIS107,Introduction to Computers,3,B+,Spring2022
HIS102,World Civilization,3,A-,Spring2022
PBH101,Public Health,3,A,Spring2022
PHY107,Physics I,3,A-,Spring2022
HRM360,Planning and Staffing,3,B+,Spring2022
HRM470,Negotiations,3,A-,Spring2022
MKT202,Introduction to Marketing,3,C+,Summer2022
ACT201,Intro to Financial Accounting,3,A,Summer2022
HRM340,Training and Development,3,B+,Summer2022
HRM380,Compensation Theory and Practice,3,B,Summer2022
PBH101L,Public Health Lab,1,A-,Fall2022
HRM450,Industrial Relations,3,B+,Fall2022
BUS172,Introduction to Statistics,3,B,Spring2023
SOC101,Intro to Sociology,3,A-,Spring2023
MIS207,Management Information Systems,3,B+,Summer2023
FIN254,Intro to Financial Management,3,A,Summer2023
BUS251,Business Communication,3,A,Summer2023
BEN205,Bengali Literature,3,A-,Summer2023
PHI401,Ethics / Philosophy,3,B+,Fall2023
MGT368,Entrepreneurship,3,A-,Fall2023
LAW200,Legal Environment of Business,3,B+,Fall2023
ENG105,Advanced Composition,3,A-,Fall2023
MGT351,Human Resource Management,3,B+,Fall2023
MGT212,Principles of Management,3,A-,Fall2023
HRM370,Managerial Skill Development,3,A,Fall2023
MGT489,Strategic Management,3,A-,Spring2024
INB372,International Business,3,B+,Spring2024
HIS103,History of South Asia,3,A-,Spring2024
MGT314,Production Management,3,B-,Summer2024
ECO104,Intro to Macroeconomics,3,A-,Summer2024
ENG103,Intermediate Composition,3,B,Summer2024
ENV107,Environmental Science,3,A-,Summer2024
ACT202,Intro to Managerial Accounting,3,B,Fall2024
ECO101,Intro to Microeconomics,3,A-,Fall2024
BUS173,Applied Statistics,3,A,Fall2024
PAD201,Public Administration,3,B+,Fall2024
BUS498,Internship,4,A,Fall2024
