course_code,course_name,credits,grade,semester
BUS135,Business Mathematics,3,D,Fall2021
ENG105,Advanced Composition,3,B-,Fall2021
LAW200,Legal Environment of Business,3,C-,Fall2021
FIN254,Intro to Financial Management,3,B-,Fall2021
MGT489,Strategic Management,3,B+,Fall2021
BUS172,Introduction to Statistics,3,W,Fall2021
ACT310,Intermediate Accounting I,3,C+,Fall2021
ACT410,Financial Statement Analysis,3,B,Fall2021
MGT212,Principles of Management,3,W,Spring2022
MGT314,Production Management,3,B+,Spring2022
MKT202,Introduction to Marketing,3,D,Spring2022
POL104,Political Science,3,C,Spring2022
ANT101,Anthropology,3,B-,Spring2022
BIO103,Biology I,3,B,Spring2022
