course_code,course_name,credits,grade,semester
HIS101,Bangladesh History,3,A,Fall2021
CHE101,Chemistry I,3,A-,Fall2021
MGT314,Production Management,3,A-,Spring2022
LAW200,Legal Environment of Business,3,B,Spring2022
INB372,International Business,3,B+,Spring2022
MKT202,Introduction to Marketing,3,A,Spring2022
PAD201,Public Administration,3,B,Spring2022
ENG103,Intermediate Composition,3,B,Summer2022
FIN254,Intro to Financial Management,3,T,Summer2022
ECO101,Intro to Microeconomics,3,T,Summer2022
BUS173,Applied Statistics,3,A-,Fall2022
MGT212,Principles of Management,3,B+,Fall2022
MKT344,Consumer Behaviour,3,T,Fall2022
MGT489,Strategic Management,3,A-,Spring2023
PHI401,Ethics / Philosophy,3,T,Spring2023
MIS107,Introduction to Computers,3,C+,Spring2023
ENG105,Advanced Composition,3,C,Spring2023
HIS103,History of South Asia,3,B+,Spring2023
CHE101L,Chemistry I Lab,1,B,Spring2023
MKT337,Promotional Management,3,T,Spring2023
