course_code,course_name,credits,grade,semester
MIS207,Management Information Systems,3,B,Spring2022
MGT351,Human Resource Management,3,C,Spring2022
BUS172,Introduction to Statistics,3,D,Fall2022
ENG105,Advanced Composition,3,C+,Fall2022
HIS205,Modern History,3,C,Fall2022
GEO205,Geography,3,C+,Spring2023
PHY107L,Physics I Lab,1,D,Spring2023
BUS172,Introduction to Statistics,3,F,Summer2023
HIS102,World Civilization,3,F,Fall2023
MGT321,Organizational Behavior,3,C-,Fall2023
PHI401,Ethics / Philosophy,3,C+,Spring2024
MIS107,Introduction to Computers,3,C-,Spring2024
ACT201,Intro to Financial Accounting,3,C+,Summer2024
