course_code,course_name,credits,grade,semester
INB372,International Business,3,C-,Fall2020
HIS101,Bangladesh History,3,C-,Fall2020
PAD201,Public Administration,3,F,Fall2020
PSY101,Intro to Psychology,3,D,Spring2021
INB410,International Competitiveness,3,D+,Spring2021
MKT417,Export-Import Management,3,D,Spring2021
ACT201,Intro to Financial Accounting,3,D,Summer2021
BUS251,Business Communication,3,D+,Fall2021
SOC101,Intro to Sociology,3,F,Fall2021
LAW200,Legal Environment of Business,3,C-,Spring2022
MGT351,Human Resource Management,3,I,Spring2022
ENG103,Intermediate Composition,3,I,Summer2022
PHI401,Ethics / Philosophy,3,I,Summer2022
FIN254,Intro to Financial Management,3,F,Fall2022
FIN254,Intro to Financial Management,3,B,Spring2023
ECO101,Intro to Microeconomics,3,D,Spring2023
MGT489,Strategic Management,3,F,Spring2023
MGT351,Human Resource Management,3,C,Spring2023
MGT489,Strategic Management,3,D+,Summer2023
PBH101,Public Health,3,F,Summer2023
INB400,International Trade and Finance,3,C-,Summer2023
MGT368,Entrepreneurship,3,D,Fall2023
MGT212,Principles of Management,3,C-,Fall2023
MGT314,Production Management,3,F,Fall2023
ECO101,Intro to Microeconomics,3,D,Summer2024
ACT201,Intro to Financial Accounting,3,F,Summer2024
