course_code,course_name,credits,grade,semester
BUS135,Business Mathematics,3,A-,Spring2020
MIS107,Introduction to Computers,3,T,Spring2020
MGT489,Strategic Management,3,A,Summer2020
BUS172,Introduction to Statistics,3,B+,Summer2020
PHI401,Ethics / Philosophy,3,B,Summer2020
PHY107,Physics I,3,A-,Summer2020
ECO104,Intro to Macroeconomics,3,C,Spring2021
LAW200,Legal Environment of Business,3,A,Summer2021
ECO101,Intro to Microeconomics,3,A,Summer2021
BUS251,Business Communication,3,T,Summer2021
ENV107L,Environmental Science Lab,1,C,Summer2021
ECO201,Intermediate Microeconomics,3,C+,Summer2021
INB372,International Business,3,C,Fall2021
MIS207,Management Information Systems,3,B+,Fall2021
HIS102,World Civilization,3,T,Fall2021
