course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Fall2022
EEE141L,Electrical Circuits I Lab,1,D,Fall2022
CSE225L,Data Structures & Algorithms Lab,1,C,Fall2022
CSE231L,Digital Logic Design Lab,1,B,Spring2023
CSE332,Computer Organization & Architecture,3,C,Spring2023
CSE331L,Microprocessor Interfacing Lab,1,B+,Spring2023
CSE299,Junior Design Project,1,B+,Spring2023
CSE331,Microprocessor Interfacing,3,C-,Spring2023
ACT201,Intro to Financial Accounting,3,B+,Summer2023
HIS102,World Civilization,3,A,Summer2023
PSY101,Intro to Psychology,3,F,Summer2023
BUS172,Introduction to Statistics,3,W,Fall2023
MGT212,Principles of Management,3,B,Fall2023
FIN433,Financial Markets and Institutions,3,C,Fall2023
MGT314,Production Management,3,B+,Fall2023
LAW200,Legal Environment of Business,3,B+,Spring2024
FIN470,Insurance and Risk Management,3,A-,Spring2024
CHE101L,Chemistry I Lab,1,D+,Spring2024
ENV107,Environmental Science,3,A,Spring2024
ANT101,Anthropology,3,F,Summer2024
BUS251,Business Communication,3,C-,Summer2024
MIS107,Introduction to Computers,3,D,Summer2024
MGT489,Strategic Management,3,A,Summer2024
CHE101,Chemistry I,3,C+,Fall2024
ACT202,Intro to Managerial Accounting,3,A-,Fall2024
INB372,International Business,3,C-,Fall2024
ENG105,Advanced Composition,3,A,Fall2024
PHI401,Ethics / Philosophy,3,F,Fall2024
