course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,B-,Summer2022
BUS173,Applied Statistics,3,C-,Summer2022
ECO101,Intro to Microeconomics,3,B,Summer2022
ANT101,Anthropology,3,A,Summer2022
MIS470,IT Project Management,3,B+,Summer2022
MIS330,Database Systems,3,B,Summer2022
MGT489,Strategic Management,3,C,Fall2022
PHI401,Ethics / Philosophy,3,B,Fall2022
MGT368,Entrepreneurship,3,C+,Fall2022
ENG103,Intermediate Composition,3,C-,Fall2022
BUS135,Business Mathematics,3,B,Fall2022
LAW200,Legal Environment of Business,3,B+,Fall2022
ENG115,English Literature,3,C,Fall2022
HIS205,Modern History,3,C+,Fall2022
BIO103,Biology I,3,B+,Fall2022
MIS320,IT for Managers,3,B,Fall2022
MGT351,Human Resource Management,3,B+,Spring2023
MGT212,Principles of Management,3,B+,Spring2023
MKT202,Introduction to Marketing,3,B,Spring2023
FIN254,Intro to Financial Management,3,B-,Spring2023
BUS172,Introduction to Statistics,3,B,Spring2023
MIS207,Management Information Systems,3,B,Spring2023
HIS101,Bangladesh History,3,B-,Spring2023
MIS310,Systems Analysis,3,A,Spring2023
MIS107,Introduction to Computers,3,A-,Summer2023
ECO104,Intro to Macroeconomics,3,C+,Summer2023
MGT314,Production Management,3,A-,Summer2023
CHE101,Chemistry I,3,B,Summer2023
BIO103L,Biology I Lab,1,A,Summer2023
MIS210,Computer Programming,3,A,Summer2023
ACT202,Intro to Managerial Accounting,3,A-,Fall2023
PAD201,Public Administration,3,B-,Fall2023
MIS410,Systems Design,3,C-,Fall2023
BUS498,Internship,4,B,Fall2023
