course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Summer2020
CSE331L,Microprocessor Interfacing Lab,1,B+,Summer2020
EEE111,Analog Electronics I,3,C+,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,C-,Summer2020
CSE327,Software Engineering,3,C-,Summer2020
EEE141,Electrical Circuits I,3,A-,Fall2020
CSE311L,Database Management Systems Lab,1,D,Fall2020
CSE332,Computer Organization & Architecture,3,B-,Fall2020
EEE141L,Electrical Circuits I Lab,1,B+,Fall2020
CSE173,Discrete Mathematics,3,D,Fall2020
MIS107,Introduction to Computers,3,A,Spring2021
BUS135,Business Mathematics,3,B+,Spring2021
ENG103,Intermediate Composition,3,B-,Spring2021
INB480,Global Business Strategy,3,B,Spring2021
MKT417,Export-Import Management,3,F,Summer2021
CHE101,Chemistry I,3,C,Summer2021
LAW200,Legal Environment of Business,3,C-,Summer2021
INB490,Cross-Cultural Management,3,C-,Fall2021
ECO101,Intro to Microeconomics,3,B+,Fall2021
FIN254,Intro to Financial Management,3,D,Spring2022
MGT314,Production Management,3,C+,Spring2022
INB400,International Trade and Finance,3,C,Spring2022
MGT489,Strategic Management,3,F,Summer2022
CHN101,Chinese Language,3,C+,Fall2022
CHE101L,Chemistry I Lab,1,C-,Fall2022
ENG105,Advanced Composition,3,C-,Fall2022
