course_code,course_name,credits,grade,semester
PHY107,Physics I,3,A,Summer2021
CSE323,Operating Systems Design,3,B+,Summer2021
CSE311,Database Management Systems,3,W,Summer2021
CSE226,Fundamentals of Vibe Coding,3,C-,Summer2021
POL101,Intro to Political Science,3,B+,Summer2021
CSE145,Introduction to Artificial Intelligence,3,B,Fall2021
CSE332,Computer Organization & Architecture,3,A,Spring2022
CSE311L,Database Management Systems Lab,1,C-,Spring2022
CSE327,Software Engineering,3,C-,Spring2022
CSE425,Concepts of Programming Languages,3,D,Spring2022
EEE111L,Analog Electronics I Lab,1,F,Spring2022
CSE215,Programming Language II,3,C,Spring2022
CSE101,Introduction to Python Programming,3,A-,Spring2022
ENG103,Intermediate Composition,3,B+,Spring2022
PHY108L,Physics II Lab,1,A,Spring2022
