course_code,course_name,credits,grade,semester
MGT368,Entrepreneurship,3,F,Summer2022
INB372,International Business,3,D,Summer2022
ENG103,Intermediate Composition,3,I,Summer2022
MGT314,Production Management,3,D,Summer2022
PHI401,Ethics / Philosophy,3,F,Summer2022
BUS251,Business Communication,3,D,Summer2022
ENG115,English Literature,3,C-,Summer2022
GEO205,Geography,3,C-,Summer2022
INB480,Global Business Strategy,3,D,Summer2022
MKT382,International Marketing,3,D+,Summer2022
MKT202,Introduction to Marketing,3,C-,Fall2022
INB372,International Business,3,C+,Fall2022
MGT351,Human Resource Management,3,D+,Fall2022
ECO104,Intro to Macroeconomics,3,D+,Fall2022
ACT202,Intro to Managerial Accounting,3,C-,Fall2022
PBH101L,Public Health Lab,1,D,Fall2022
INB400,International Trade and Finance,3,C-,Fall2022
INB490,Cross-Cultural Management,3,F,Fall2022
ENG103,Intermediate Composition,3,D+,Spring2023
BUS251,Business Communication,3,D+,Summer2023
PHI401,Ethics / Philosophy,3,C+,Fall2024
