course_code,course_name,credits,grade,semester
PHI401,Ethics / Philosophy,3,B,Fall2022
ACT201,Intro to Financial Accounting,3,C,Fall2022
LAW200,Legal Environment of Business,3,B+,Fall2022
BUS173,Applied Statistics,3,B-,Fall2022
ACT202,Intro to Managerial Accounting,3,A,Fall2022
FIN254,Intro to Financial Management,3,D+,Fall2022
ANT101,Anthropology,3,A,Fall2022
ENV107,Environmental Science,3,B-,Fall2022
HRM380,Compensation Theory and Practice,3,A,Fall2022
HRM450,Industrial Relations,3,D+,Fall2022
HRM499,Special Topics in HRM,3,F,Fall2022
MGT314,Production Management,3,W,Spring2023
MGT351,Human Resource Management,3,C+,Spring2023
MKT202,Introduction to Marketing,3,A,Spring2023
MGT489,Strategic Management,3,C,Spring2023
MIS107,Introduction to Computers,3,C,Spring2023
MGT368,Entrepreneurship,3,A,Spring2023
HIS103,History of South Asia,3,A,Spring2023
POL104,Political Science,3,A-,Spring2023
BIO103,Biology I,3,D,Spring2023
PHY107,Physics I,3,C-,Spring2023
BUS135,Business Mathematics,3,C,Summer2023
ENG105,Advanced Composition,3,B,Summer2023
ECO104,Intro to Macroeconomics,3,W,Summer2023
MIS207,Management Information Systems,3,C-,Summer2023
ECO101,Intro to Microeconomics,3,B+,Summer2023
BUS251,Business Communication,3,A-,Summer2023
BUS172,Introduction to Statistics,3,A,Summer2023
ENG103,Intermediate Composition,3,C-,Summer2023
INB372,International Business,3,A-,Summer2023
ENG115,English Literature,3,D+,Summer2023
HIS102,World Civilization,3,B,Summer2023
PHY107L,Physics I Lab,1,B-,Summer2023
HRM340,Training and Development,3,W,Summer2023
HRM360,Planning and Staffing,3,D,Summer2023
HRM470,Negotiations,3,D,Summer2023
BUS498,Internship,4,C,Summer2023
