course_code,course_name,credits,grade,semester
PHI401,Ethics / Philosophy,3,B-,Fall2021
CHN101,Chinese Language,3,D+,Fall2021
HIS103,History of South Asia,3,A,Fall2021
ANT101,Anthropology,3,F,Fall2021
CHE101,Chemistry I,3,C,Fall2021
ACT380,Audit and Assurance,3,A,Fall2021
BUS172,Introduction to Statistics,3,B,Spring2022
BUS251,Business Communication,3,D+,Spring2022
ECO104,Intro to Macroeconomics,3,D+,Spring2022
FIN254,Intro to Financial Management,3,A-,Spring2022
MKT202,Introduction to Marketing,3,D,Spring2022
MGT314,Production Management,3,B-,Spring2022
INB372,International Business,3,B+,Spring2022
ACT320,Intermediate Accounting II,3,B,Spring2022
ACT370,Taxation,3,B,Spring2022
MIS207,Management Information Systems,3,B+,Summer2022
ENG105,Advanced Composition,3,F,Summer2022
MGT368,Entrepreneurship,3,D+,Summer2022
HIS101,Bangladesh History,3,C,Summer2022
PBH101,Public Health,3,C,Summer2022
BIO103,Biology I,3,A,Summer2022
ACT430,Accounting Information Systems,3,B+,Summer2022
ENG103,Intermediate Composition,3,A,Fall2022
MGT489,Strategic Management,3,D,Fall2022
ACT201,Intro to Financial Accounting,3,D+,Fall2022
MIS107,Introduction to Computers,3,W,Fall2022
POL104,Political Science,3,W,Fall2022
ACT310,Intermediate Accounting I,3,D,Fall2022
ACT360,Advanced Managerial Accounting,3,B-,Fall2022
MGT212,Principles of Management,3,B-,Spring2023
ECO101,Intro to Microeconomics,3,A,Spring2023
BUS173,Applied Statistics,3,B+,Spring2023
BUS135,Business Mathematics,3,A-,Summer2023
ACT202,Intro to Managerial Accounting,3,C-,Summer2023
BUS498,Internship,4,B+,Summer2023
