course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,B,Summer2019
ACT201,Intro to Financial Accounting,3,B-,Fall2019
ENG105,Advanced Composition,3,C+,Fall2019
BUS173,Applied Statistics,3,C,Fall2019
BUS251,Business Communication,3,B-,Spring2020
MGT351,Human Resource Management,3,C-,Spring2020
ECO104,Intro to Macroeconomics,3,C-,Spring2020
MGT489,Strategic Management,3,B,Spring2020
BUS172,Introduction to Statistics,3,D,Summer2020
HIS102,World Civilization,3,C+,Summer2020
ENV107L,Environmental Science Lab,1,B-,Summer2020
MIS207,Management Information Systems,3,C+,Fall2020
PHI401,Ethics / Philosophy,3,D+,Fall2020
ENG115,English Literature,3,B-,Fall2020
BIO103,Biology I,3,C+,Fall2020
FIN433,Financial Markets and Institutions,3,C-,Fall2020
