course_code,course_name,credits,grade,semester
HIS101,Bangladesh History,3,D,Fall2023
CSE231L,Digital Logic Design Lab,1,I,Fall2023
CSE373,Design & Analysis of Algorithms,3,D,Fall2023
PHY108L,Physics II Lab,1,I,Spring2024
PHY107,Physics I,3,F,Spring2024
PHY107L,Physics I Lab,1,F,Spring2024
BIO103L,Biology I Lab,1,D,Spring2024
EEE111L,Analog Electronics I Lab,1,D,Spring2024
PHI104,Introduction to Ethics,3,I,Spring2024
CSE331,Microprocessor Interfacing,3,F,Spring2024
POL104,Political Science,3,F,Spring2024
PHY107,Physics I,3,D+,Summer2024
BIO103L,Biology I Lab,1,B,Summer2024
PHI104,Introduction to Ethics,3,C+,Summer2024
CSE499A,Senior Capstone Design I,2,D+,Summer2024
EEE141L,Electrical Circuits I Lab,1,C-,Summer2024
PHY108L,Physics II Lab,1,F,Fall2024
CSE311L,Database Management Systems Lab,1,D,Fall2024
EEE111L,Analog Electronics I Lab,1,F,Fall2024
CSE115,Programming Language I,3,D+,Fall2024
CSE225L,Data Structures & Algorithms Lab,1,F,Fall2024
CSE331,Microprocessor Interfacing,3,C+,Fall2024
MAT130,Calculus II,3,C-,Fall2024
CSE173,Discrete Mathematics,3,I,Fall2024
CSE323,Operating Systems Design,3,F,Fall2024
