course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Spring2021
CSE231L,Digital Logic Design Lab,1,C,Spring2021
MAT120,Calculus I,3,A-,Spring2021
MAT125,Linear Algebra,3,A,Spring2021
CHE101L,Chemistry I Lab,1,B,Spring2021
ECO101,Intro to Microeconomics,3,B,Spring2021
ENG105,Advanced Composition,3,B,Summer2021
PHI104,Introduction to Ethics,3,B+,Summer2021
MAT240,Probability & Statistics,3,A,Summer2021
EEE141L,Electrical Circuits I Lab,1,B+,Summer2021
CSE499B,Senior Capstone Design II,2,B+,Summer2021
CSE226,Fundamentals of Vibe Coding,3,A-,Summer2021
CHE101,Chemistry I,3,C+,Fall2021
CSE173,Discrete Mathematics,3,A,Fall2021
PHY107,Physics I,3,T,Fall2021
HIS101,Bangladesh History,3,A-,Spring2022
CSE499A,Senior Capstone Design I,2,B,Spring2022
EEE111L,Analog Electronics I Lab,1,A-,Summer2022
CSE231,Digital Logic Design,3,A-,Summer2022
EEE111,Analog Electronics I,3,C,Summer2022
CSE145,Introduction to Artificial Intelligence,3,A-,Summer2022
POL101,Intro to Political Science,3,B+,Summer2022
CSE331L,Microprocessor Interfacing Lab,1,A-,Fall2022
MAT361,Differential Equations,3,T,Fall2022
CSE323,Operating Systems Design,3,T,Fall2022
CSE115L,Programming Language I Lab,1,C+,Fall2022
EEE452,Engineering Economics,3,T,Fall2022
ENG111,Public Speaking,3,B+,Fall2022
