course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,D,Summer2020
ECO104,Intro to Macroeconomics,3,F,Summer2020
BUS251,Business Communication,3,F,Summer2020
ENG103,Intermediate Composition,3,C-,Summer2020
BUS135,Business Mathematics,3,D,Summer2020
HIS102,World Civilization,3,F,Summer2020
CHE101,Chemistry I,3,I,Summer2020
FIN433,Financial Markets and Institutions,3,F,Summer2020
PHI401,Ethics / Philosophy,3,C-,Fall2020
ACT202,Intro to Managerial Accounting,3,F,Fall2020
BUS173,Applied Statistics,3,C-,Fall2020
MGT351,Human Resource Management,3,F,Fall2020
BUS172,Introduction to Statistics,3,D,Fall2020
PAD201,Public Administration,3,D,Fall2020
CHE101L,Chemistry I Lab,1,C-,Fall2020
FIN440,Corporate Finance,3,D+,Fall2020
MGT351,Human Resource Management,3,D,Summer2021
ACT202,Intro to Managerial Accounting,3,B,Fall2021
MIS107,Introduction to Computers,3,D,Summer2024
