course_code,course_name,credits,grade,semester
LAW200,Legal Environment of Business,3,D,Fall2021
BUS135,Business Mathematics,3,D,Fall2021
HIS101,Bangladesh History,3,F,Fall2021
HRM499,Special Topics in HRM,3,D,Fall2021
HRM370,Managerial Skill Development,3,D,Fall2021
MIS107,Introduction to Computers,3,C-,Spring2022
BUS135,Business Mathematics,3,C+,Spring2022
HRM360,Planning and Staffing,3,D+,Spring2022
MGT212,Principles of Management,3,C-,Summer2022
HRM340,Training and Development,3,F,Summer2022
MIS207,Management Information Systems,3,F,Fall2022
LAW200,Legal Environment of Business,3,D+,Spring2023
MGT489,Strategic Management,3,F,Summer2023
BUS173,Applied Statistics,3,C-,Summer2023
BUS251,Business Communication,3,D,Summer2023
ENV107,Environmental Science,3,I,Summer2023
HRM380,Compensation Theory and Practice,3,F,Fall2023
MIS207,Management Information Systems,3,C,Spring2024
ECO104,Intro to Macroeconomics,3,D,Spring2024
FIN254,Intro to Financial Management,3,F,Summer2024
FIN254,Intro to Financial Management,3,D+,Fall2024
ECO104,Intro to Macroeconomics,3,B,Fall2024
