course_code,course_name,credits,grade,semester
PHI401,Ethics / Philosophy,3,B,Spring2020
LAW200,Legal Environment of Business,3,B,Spring2020
MIS310,Systems Analysis,3,F,Spring2020
MIS470,IT Project Management,3,C,Spring2020
MIS450,IS Security,3,F,Spring2020
BUS172,Introduction to Statistics,3,B,Summer2020
INB372,International Business,3,B,Summer2020
MIS207,Management Information Systems,3,C+,Summer2020
POL104,Political Science,3,F,Summer2020
MGT490,Project Management,3,A-,Summer2020
ENG103,Intermediate Composition,3,B+,Fall2020
ECO101,Intro to Microeconomics,3,C-,Fall2020
MGT368,Entrepreneurship,3,C+,Fall2020
MIS210,Computer Programming,3,B+,Fall2020
MIS320,IT for Managers,3,C-,Fall2020
MGT212,Principles of Management,3,A-,Spring2021
ECO104,Intro to Macroeconomics,3,C+,Spring2021
BUS251,Business Communication,3,C-,Summer2021
MIS107,Introduction to Computers,3,C-,Summer2021
FIN254,Intro to Financial Management,3,C-,Summer2021
MGT314,Production Management,3,C-,Summer2021
MGT351,Human Resource Management,3,W,Summer2021
BEN205,Bengali Literature,3,C-,Summer2021
SOC101,Intro to Sociology,3,C,Summer2021
MGT489,Strategic Management,3,D,Fall2021
ACT202,Intro to Managerial Accounting,3,B+,Spring2022
BIO103,Biology I,3,F,Spring2022
BUS173,Applied Statistics,3,D,Summer2022
BUS135,Business Mathematics,3,F,Summer2022
MKT202,Introduction to Marketing,3,C,Summer2022
ENV107L,Environmental Science Lab,1,D,Summer2022
BUS498,Internship,4,C-,Summer2022
