course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,A-,Summer2020
CHE101,Chemistry I,3,B+,Summer2020
MIS310,Systems Analysis,3,B+,Summer2020
MGT490,Project Management,3,A-,Summer2020
MKT202,Introduction to Marketing,3,A,Fall2020
BUS173,Applied Statistics,3,B+,Spring2021
MGT351,Human Resource Management,3,B,Spring2021
BUS172,Introduction to Statistics,3,B+,Summer2021
ECO104,Intro to Macroeconomics,3,A-,Summer2021
ECO101,Intro to Microeconomics,3,B+,Summer2021
ENG103,Intermediate Composition,3,B,Summer2021
CHN101,Chinese Language,3,A,Summer2021
BIO103,Biology I,3,A-,Summer2021
MIS320,IT for Managers,3,B-,Summer2021
MIS470,IT Project Management,3,B,Summer2021
LAW200,Legal Environment of Business,3,A-,Fall2021
ANT101,Anthropology,3,A-,Fall2021
MIS107,Introduction to Computers,3,B+,Spring2022
MGT489,Strategic Management,3,B+,Spring2022
MGT368,Entrepreneurship,3,B,Summer2022
BUS135,Business Mathematics,3,A,Summer2022
MIS207,Management Information Systems,3,A,Summer2022
FIN254,Intro to Financial Management,3,A,Summer2022
HIS103,History of South Asia,3,B,Summer2022
PSY101,Intro to Psychology,3,B+,Summer2022
MIS499,Special Topics in MIS,3,A-,Summer2022
INB372,International Business,3,B+,Fall2022
ACT202,Intro to Managerial Accounting,3,B,Fall2022
ENG105,Advanced Composition,3,B-,Spring2023
PHI401,Ethics / Philosophy,3,A,Spring2023
MGT314,Production Management,3,B+,Spring2023
MGT212,Principles of Management,3,B+,Spring2023
MIS210,Computer Programming,3,A-,Spring2023
BUS251,Business Communication,3,B,Summer2023
HIS101,Bangladesh History,3,A-,Summer2023
POL104,Political Science,3,C+,Summer2023
PSY101L,Psychology Lab,1,B-,Summer2023
BUS498,Internship,4,B,Summer2023
