course_code,course_name,credits,grade,semester
BUS173,Applied Statistics,3,A,Fall2022
BUS135,Business Mathematics,3,C+,Fall2022
ENG105,Advanced Composition,3,B+,Fall2022
BUS172,Introduction to Statistics,3,A-,Fall2022
ACT320,Intermediate Accounting II,3,C+,Fall2022
PHI401,Ethics / Philosophy,3,B,Spring2023
ACT310,Intermediate Accounting I,3,T,Spring2023
MGT368,Entrepreneurship,3,A,Summer2023
ENG103,Intermediate Composition,3,T,Fall2023
HIS101,Bangladesh History,3,C+,Fall2023
PSY101,Intro to Psychology,3,C+,Fall2023
BUS251,Business Communication,3,B+,Spring2024
MIS207,Management Information Systems,3,T,Spring2024
BIO103,Biology I,3,B,Spring2024
PSY101L,Psychology Lab,1,C+,Spring2024
MKT202,Introduction to Marketing,3,C+,Summer2024
ACT460,Advanced Financial Accounting,3,C,Summer2024
MGT351,Human Resource Management,3,B,Fall2024
INB372,International Business,3,B,Fall2024
ACT202,Intro to Managerial Accounting,3,A,Fall2024
CHN101,Chinese Language,3,B+,Fall2024
