course_code,course_name,credits,grade,semester
MGT368,Entrepreneurship,3,B,Spring2020
MIS207,Management Information Systems,3,A,Spring2020
BUS172,Introduction to Statistics,3,A-,Spring2020
ACT202,Intro to Managerial Accounting,3,A-,Spring2020
ACT201,Intro to Financial Accounting,3,B+,Spring2020
ENG115,English Literature,3,C+,Spring2020
SOC101,Intro to Sociology,3,A,Spring2020
FIN410,Financial Statement Analysis,3,B+,Spring2020
ENG105,Advanced Composition,3,B+,Summer2020
MGT351,Human Resource Management,3,A,Summer2020
HIS101,Bangladesh History,3,A,Summer2020
FIN440,Corporate Finance,3,A,Summer2020
PHI401,Ethics / Philosophy,3,C+,Fall2020
INB372,International Business,3,A-,Fall2020
CHE101,Chemistry I,3,A,Fall2020
CHE101L,Chemistry I Lab,1,B+,Fall2020
FIN435,Investment Theory,3,A-,Fall2020
FIN455,Financial Modelling Using Excel,3,A-,Fall2020
FIN254,Intro to Financial Management,3,A-,Spring2021
MGT212,Principles of Management,3,A,Spring2021
MGT489,Strategic Management,3,A,Spring2021
MIS107,Introduction to Computers,3,A-,Spring2021
HIS205,Modern History,3,A,Spring2021
BIO103,Biology I,3,A-,Spring2021
FIN444,International Financial Management,3,A,Spring2021
ECO101,Intro to Microeconomics,3,A-,Summer2021
ECO104,Intro to Macroeconomics,3,A,Summer2021
PAD201,Public Administration,3,B,Summer2021
ENV107,Environmental Science,3,B+,Summer2021
FIN433,Financial Markets and Institutions,3,B+,Summer2021
MKT202,Introduction to Marketing,3,B+,Fall2021
BUS251,Business Communication,3,A,Fall2021
BUS135,Business Mathematics,3,B-,Fall2021
MGT314,Production Management,3,A-,Fall2021
ENG103,Intermediate Composition,3,A,Fall2021
BUS173,Applied Statistics,3,A-,Fall2021
LAW200,Legal Environment of Business,3,A-,Fall2021
BUS498,Internship,4,B+,Fall2021
